X,Y,Z
36.0029165265500453,34.6370833881719591,104.806449890136719
36.0112498598500466,34.6370833881719591,78.8951644897460938
36.0195831931500479,34.6370833881719591,57.4851531982421875
36.0279165264500492,34.6370833881719591,71.8532791137695312
36.0362498597500434,34.6370833881719591,124.959030151367188
36.0445831930500447,34.6370833881719591,136.785232543945312
36.052916526350046,34.6370833881719591,151.512466430664062
36.0612498596500473,34.6370833881719591,51.314300537109375
36.0695831929500486,34.6370833881719591,57.5383987426757812
36.0779165262500499,34.6370833881719591,81.4765853881835938
36.0862498595500441,34.6370833881719591,114.519218444824219
36.0945831928500454,34.6370833881719591,60.5303802490234375
36.1029165261500466,34.6370833881719591,78.694488525390625
36.1112498594500479,34.6370833881719591,50.5169715881347656
36.1195831927500492,34.6370833881719591,180.492782592773438
36.1279165260500434,34.6370833881719591,16.7327365875244141
36.1362498593500447,34.6370833881719591,6.18107986450195312
36.144583192650046,34.6370833881719591,2.21123480796813965
36.1529165259500473,34.6370833881719591,6.01883888244628906
36.1612498592500486,34.6370833881719591,18.9786739349365234
36.1695831925500499,34.6370833881719591,69.8252792358398438
36.1779165258500441,34.6370833881719591,73.1028366088867188
36.1862498591500454,34.6370833881719591,26.8569736480712891
36.1945831924500467,34.6370833881719591,16.4643363952636719
36.202916525750048,34.6370833881719591,11.6913003921508789
36.2112498590500493,34.6370833881719591,26.3379096984863281
36.2195831923500435,34.6370833881719591,152.786056518554688
36.2279165256500448,34.6370833881719591,332.84759521484375
36.2362498589500461,34.6370833881719591,199.643173217773438
36.2445831922500474,34.6370833881719591,77.8413543701171875
36.2529165255500487,34.6370833881719591,61.8963127136230469
36.26124985885005,34.6370833881719591,86.0144271850585938
36.2695831921500442,34.6370833881719591,90.0709762573242188
36.2779165254500455,34.6370833881719591,41.6405715942382812
36.2862498587500468,34.6370833881719591,21.8342266082763672
36.2945831920500481,34.6370833881719591,25.3489570617675781
36.3029165253500494,34.6370833881719591,25.1518592834472656
36.3112498586500436,34.6370833881719591,35.7575149536132812
36.3195831919500449,34.6370833881719591,83.0540542602539062
36.3279165252500462,34.6370833881719591,211.208724975585938
36.3362498585500475,34.6370833881719591,19.1972808837890625
36.3445831918500488,34.6370833881719591,9.7319488525390625
36.352916525150043,34.6370833881719591,28.91119384765625
36.3612498584500443,34.6370833881719591,485.965057373046875
36.3695831917500456,34.6370833881719591,296.827545166015625
36.3779165250500469,34.6370833881719591,97.5556488037109375
36.3862498583500482,34.6370833881719591,107.360519409179688
36.3945831916500495,34.6370833881719591,106.203079223632812
36.4029165249500437,34.6370833881719591,83.7444610595703125
35.9779165266500485,34.6287500548719649,83.7200851440429688
35.9862498599500498,34.6287500548719649,18.9679718017578125
35.994583193250044,34.6287500548719649,8.5311431884765625
36.0029165265500453,34.6287500548719649,18.1194782257080078
36.0112498598500466,34.6287500548719649,37.4278297424316406
36.0195831931500479,34.6287500548719649,97.5849990844726562
36.0279165264500492,34.6287500548719649,59.9925003051757812
36.0362498597500434,34.6287500548719649,27.2413482666015625
36.0445831930500447,34.6287500548719649,24.9826984405517578
36.052916526350046,34.6287500548719649,34.4986190795898438
36.0612498596500473,34.6287500548719649,34.5677223205566406
36.0695831929500486,34.6287500548719649,90.7437057495117188
36.0779165262500499,34.6287500548719649,97.4501953125
36.0862498595500441,34.6287500548719649,156.725540161132812
36.0945831928500454,34.6287500548719649,192.149169921875
36.1029165261500466,34.6287500548719649,228.608734130859375
36.1112498594500479,34.6287500548719649,251.133926391601562
36.1195831927500492,34.6287500548719649,201.859939575195312
36.1279165260500434,34.6287500548719649,69.2569122314453125
36.1362498593500447,34.6287500548719649,37.8889923095703125
36.144583192650046,34.6287500548719649,13.2394199371337891
36.1529165259500473,34.6287500548719649,5.35511064529418945
36.1612498592500486,34.6287500548719649,2.21120047569274902
36.1695831925500499,34.6287500548719649,4.31860065460205078
36.1779165258500441,34.6287500548719649,29.6300315856933594
36.1862498591500454,34.6287500548719649,67.5255050659179688
36.1945831924500467,34.6287500548719649,25.9590415954589844
36.202916525750048,34.6287500548719649,56.5068702697753906
36.2112498590500493,34.6287500548719649,35.4030647277832031
36.2195831923500435,34.6287500548719649,18.9917736053466797
36.2279165256500448,34.6287500548719649,24.7182598114013672
36.2362498589500461,34.6287500548719649,21.6186084747314453
36.2445831922500474,34.6287500548719649,14.0338430404663086
36.2529165255500487,34.6287500548719649,33.7465858459472656
36.26124985885005,34.6287500548719649,36.8023223876953125
36.2695831921500442,34.6287500548719649,17.8511943817138672
36.2779165254500455,34.6287500548719649,0.363516509532928467
36.2862498587500468,34.6287500548719649,0
36.2945831920500481,34.6287500548719649,19.5338649749755859
36.3029165253500494,34.6287500548719649,113.331924438476562
36.3112498586500436,34.6287500548719649,79.815704345703125
36.3195831919500449,34.6287500548719649,193.05035400390625
36.3279165252500462,34.6287500548719649,247.993057250976562
36.3362498585500475,34.6287500548719649,15.9289665222167969
36.3445831918500488,34.6287500548719649,5.96128082275390625
36.352916525150043,34.6287500548719649,21.3293190002441406
36.3612498584500443,34.6287500548719649,70.1153182983398438
36.3695831917500456,34.6287500548719649,128.59173583984375
36.3779165250500469,34.6287500548719649,341.375946044921875
36.3862498583500482,34.6287500548719649,307.483642578125
36.3945831916500495,34.6287500548719649,217.39080810546875
36.4029165249500437,34.6287500548719649,80.4838485717773438
36.411249858250045,34.6287500548719649,18.0776119232177734
36.4195831915500463,34.6287500548719649,40.1194419860839844
36.4279165248500476,34.6287500548719649,46.6145362854003906
36.4445831914500431,34.6287500548719649,54.8787460327148438
36.4529165247500444,34.6287500548719649,31.0635204315185547
36.4612498580500457,34.6287500548719649,38.480682373046875
36.469583191350047,34.6287500548719649,110.439590454101562
35.9779165266500485,34.6204167215719636,30.4752273559570312
35.9862498599500498,34.6204167215719636,31.5819320678710938
35.994583193250044,34.6204167215719636,9.86684989929199219
36.0029165265500453,34.6204167215719636,23.7437610626220703
36.0112498598500466,34.6204167215719636,47.0240249633789062
36.0195831931500479,34.6204167215719636,183.152069091796875
36.0279165264500492,34.6204167215719636,55.3474159240722656
36.0362498597500434,34.6204167215719636,24.6926307678222656
36.0445831930500447,34.6204167215719636,21.6621627807617188
36.052916526350046,34.6204167215719636,37.0340232849121094
36.0612498596500473,34.6204167215719636,69.8847885131835938
36.0695831929500486,34.6204167215719636,49.4000892639160156
36.0779165262500499,34.6204167215719636,94.4554367065429688
36.0862498595500441,34.6204167215719636,121.989944458007812
36.0945831928500454,34.6204167215719636,53.1136589050292969
36.1029165261500466,34.6204167215719636,48.3511886596679688
36.1112498594500479,34.6204167215719636,162.086868286132812
36.1195831927500492,34.6204167215719636,113.869667053222656
36.1279165260500434,34.6204167215719636,10.9210004806518555
36.1362498593500447,34.6204167215719636,16.0816440582275391
36.144583192650046,34.6204167215719636,25.07830810546875
36.1529165259500473,34.6204167215719636,49.5694046020507812
36.1612498592500486,34.6204167215719636,27.3704299926757812
36.1695831925500499,34.6204167215719636,8.95562744140625
36.1779165258500441,34.6204167215719636,20.3015079498291016
36.1862498591500454,34.6204167215719636,31.5413284301757812
36.1945831924500467,34.6204167215719636,32.8208808898925781
36.202916525750048,34.6204167215719636,56.8819618225097656
36.2112498590500493,34.6204167215719636,58.7782135009765625
36.2195831923500435,34.6204167215719636,58.1045913696289062
36.2279165256500448,34.6204167215719636,47.3648643493652344
36.2362498589500461,34.6204167215719636,28.9212150573730469
36.2445831922500474,34.6204167215719636,80.122406005859375
36.2529165255500487,34.6204167215719636,49.9149093627929688
36.26124985885005,34.6204167215719636,114.897239685058594
36.2695831921500442,34.6204167215719636,146.551132202148438
36.2779165254500455,34.6204167215719636,56.1004486083984375
36.2862498587500468,34.6204167215719636,31.8556232452392578
36.2945831920500481,34.6204167215719636,38.0865325927734375
36.3029165253500494,34.6204167215719636,126.481819152832031
36.3112498586500436,34.6204167215719636,262.88128662109375
36.3195831919500449,34.6204167215719636,599.67401123046875
36.3279165252500462,34.6204167215719636,250.45587158203125
36.3362498585500475,34.6204167215719636,27.4849452972412109
36.3445831918500488,34.6204167215719636,7.4415278434753418
36.352916525150043,34.6204167215719636,20.6126194000244141
36.3612498584500443,34.6204167215719636,25.1624507904052734
36.3695831917500456,34.6204167215719636,64.2745361328125
36.3779165250500469,34.6204167215719636,375.63616943359375
36.3862498583500482,34.6204167215719636,272.218109130859375
36.3945831916500495,34.6204167215719636,112.396347045898438
36.4029165249500437,34.6204167215719636,37.5581474304199219
36.411249858250045,34.6204167215719636,15.9525632858276367
36.4195831915500463,34.6204167215719636,13.0513887405395508
36.4279165248500476,34.6204167215719636,27.6897735595703125
36.4362498581500489,34.6204167215719636,48.0401268005371094
36.4445831914500431,34.6204167215719636,70.9752731323242188
36.4529165247500444,34.6204167215719636,17.8143444061279297
36.4612498580500457,34.6204167215719636,30.5783252716064453
36.469583191350047,34.6204167215719636,97.1391830444335938
35.9779165266500485,34.6120833882719623,0.744985342025756836
35.9862498599500498,34.6120833882719623,79.3966293334960938
35.994583193250044,34.6120833882719623,22.1173610687255859
36.0029165265500453,34.6120833882719623,19.3823184967041016
36.0112498598500466,34.6120833882719623,65.8009567260742188
36.0195831931500479,34.6120833882719623,106.186767578125
36.0279165264500492,34.6120833882719623,49.9167709350585938
36.0362498597500434,34.6120833882719623,79.4791488647460938
36.0445831930500447,34.6120833882719623,53.9492111206054688
36.052916526350046,34.6120833882719623,39.5850639343261719
36.0612498596500473,34.6120833882719623,21.1506271362304688
36.0695831929500486,34.6120833882719623,71.5299072265625
36.0779165262500499,34.6120833882719623,73.9423751831054688
36.0862498595500441,34.6120833882719623,27.5602264404296875
36.0945831928500454,34.6120833882719623,18.2443065643310547
36.1029165261500466,34.6120833882719623,20.2764911651611328
36.1112498594500479,34.6120833882719623,32.0442314147949219
36.1195831927500492,34.6120833882719623,32.1126632690429688
36.1279165260500434,34.6120833882719623,24.6998786926269531
36.1362498593500447,34.6120833882719623,12.1129312515258789
36.144583192650046,34.6120833882719623,42.3901329040527344
36.1529165259500473,34.6120833882719623,134.761810302734375
36.1612498592500486,34.6120833882719623,94.3355941772460938
36.1695831925500499,34.6120833882719623,34.7644615173339844
36.1779165258500441,34.6120833882719623,29.9396171569824219
36.1862498591500454,34.6120833882719623,33.2456092834472656
36.1945831924500467,34.6120833882719623,31.9638042449951172
36.202916525750048,34.6120833882719623,100.293861389160156
36.2112498590500493,34.6120833882719623,98.1670913696289062
36.2195831923500435,34.6120833882719623,45.0261001586914062
36.2279165256500448,34.6120833882719623,65.652496337890625
36.2362498589500461,34.6120833882719623,40.7517623901367188
36.2445831922500474,34.6120833882719623,80.4504470825195312
36.2529165255500487,34.6120833882719623,35.7853202819824219
36.26124985885005,34.6120833882719623,38.4038543701171875
36.2695831921500442,34.6120833882719623,46.9340858459472656
36.2779165254500455,34.6120833882719623,46.5128860473632812
36.2862498587500468,34.6120833882719623,51.1766471862792969
36.2945831920500481,34.6120833882719623,21.7553272247314453
36.3029165253500494,34.6120833882719623,24.5039310455322266
36.3112498586500436,34.6120833882719623,50.890411376953125
36.3195831919500449,34.6120833882719623,162.137588500976562
36.3279165252500462,34.6120833882719623,90.251556396484375
36.3362498585500475,34.6120833882719623,26.8518772125244141
36.3445831918500488,34.6120833882719623,8.50239276885986328
36.352916525150043,34.6120833882719623,16.4973316192626953
36.3612498584500443,34.6120833882719623,23.1614933013916016
36.3695831917500456,34.6120833882719623,40.9806404113769531
36.3779165250500469,34.6120833882719623,124.056777954101562
36.3862498583500482,34.6120833882719623,170.443206787109375
36.3945831916500495,34.6120833882719623,42.310638427734375
36.4029165249500437,34.6120833882719623,5.94878149032592773
36.411249858250045,34.6120833882719623,7.19341278076171875
36.4195831915500463,34.6120833882719623,11.4678936004638672
36.4362498581500489,34.6120833882719623,17.3804302215576172
36.4445831914500431,34.6120833882719623,11.1134824752807617
36.4529165247500444,34.6120833882719623,9.42295551300048828
36.4612498580500457,34.6120833882719623,12.5535564422607422
35.9862498599500498,34.603750054971961,135.923782348632812
35.994583193250044,34.603750054971961,52.7005233764648438
36.0029165265500453,34.603750054971961,11.8247442245483398
36.0112498598500466,34.603750054971961,17.1131629943847656
36.0195831931500479,34.603750054971961,30.4536685943603516
36.0279165264500492,34.603750054971961,30.3430328369140625
36.0362498597500434,34.603750054971961,56.4832077026367188
36.0445831930500447,34.603750054971961,92.3002471923828125
36.052916526350046,34.603750054971961,117.972267150878906
36.0612498596500473,34.603750054971961,74.5542831420898438
36.0695831929500486,34.603750054971961,21.2052021026611328
36.0779165262500499,34.603750054971961,14.1925477981567383
36.0862498595500441,34.603750054971961,12.9263248443603516
36.0945831928500454,34.603750054971961,20.9767436981201172
36.1029165261500466,34.603750054971961,32.5617713928222656
36.1112498594500479,34.603750054971961,32.4428443908691406
36.1195831927500492,34.603750054971961,31.2245502471923828
36.1279165260500434,34.603750054971961,82.9672164916992188
36.1362498593500447,34.603750054971961,93.2032394409179688
36.144583192650046,34.603750054971961,56.2920646667480469
36.1529165259500473,34.603750054971961,72.3427047729492188
36.1612498592500486,34.603750054971961,98.8500900268554688
36.1695831925500499,34.603750054971961,122.133171081542969
36.1779165258500441,34.603750054971961,92.9872665405273438
36.1862498591500454,34.603750054971961,167.363082885742188
36.1945831924500467,34.603750054971961,138.861724853515625
36.202916525750048,34.603750054971961,122.610679626464844
36.2112498590500493,34.603750054971961,94.8046112060546875
36.2195831923500435,34.603750054971961,43.6259307861328125
36.2279165256500448,34.603750054971961,17.5332012176513672
36.2362498589500461,34.603750054971961,26.7270545959472656
36.2445831922500474,34.603750054971961,41.9815177917480469
36.2529165255500487,34.603750054971961,21.5089530944824219
36.26124985885005,34.603750054971961,34.5516891479492188
36.2695831921500442,34.603750054971961,81.2147216796875
36.2779165254500455,34.603750054971961,110.134880065917969
36.2862498587500468,34.603750054971961,237.045654296875
36.2945831920500481,34.603750054971961,83.858642578125
36.3029165253500494,34.603750054971961,39.0276603698730469
36.3112498586500436,34.603750054971961,37.5167579650878906
36.3195831919500449,34.603750054971961,61.3192672729492188
36.3279165252500462,34.603750054971961,108.695823669433594
36.3362498585500475,34.603750054971961,26.2125453948974609
36.3445831918500488,34.603750054971961,17.7510051727294922
36.352916525150043,34.603750054971961,7.28490591049194336
36.3612498584500443,34.603750054971961,17.8262844085693359
36.3695831917500456,34.603750054971961,23.1571979522705078
36.3779165250500469,34.603750054971961,66.79876708984375
36.3862498583500482,34.603750054971961,90.094970703125
36.3945831916500495,34.603750054971961,16.0530834197998047
36.4029165249500437,34.603750054971961,5.654022216796875
36.411249858250045,34.603750054971961,5.35719919204711914
36.4445831914500431,34.603750054971961,102.069625854492188
36.4529165247500444,34.603750054971961,14.1453752517700195
36.4612498580500457,34.603750054971961,3.28887009620666504
35.9862498599500498,34.5954167216719597,54.9224472045898438
35.994583193250044,34.5954167216719597,41.2870750427246094
36.0029165265500453,34.5954167216719597,46.131317138671875
36.0112498598500466,34.5954167216719597,178.448837280273438
36.0195831931500479,34.5954167216719597,166.326812744140625
36.0279165264500492,34.5954167216719597,75.8366241455078125
36.0362498597500434,34.5954167216719597,238.570465087890625
36.0445831930500447,34.5954167216719597,110.813285827636719
36.052916526350046,34.5954167216719597,67.5745468139648438
36.0612498596500473,34.5954167216719597,288.165008544921875
36.0695831929500486,34.5954167216719597,77.3263626098632812
36.0779165262500499,34.5954167216719597,27.0502033233642578
36.0862498595500441,34.5954167216719597,23.0095043182373047
36.0945831928500454,34.5954167216719597,34.090850830078125
36.1029165261500466,34.5954167216719597,42.2580757141113281
36.1112498594500479,34.5954167216719597,45.4463348388671875
36.1195831927500492,34.5954167216719597,65.22772216796875
36.1279165260500434,34.5954167216719597,93.3724594116210938
36.1362498593500447,34.5954167216719597,220.508743286132812
36.144583192650046,34.5954167216719597,325.46087646484375
36.1529165259500473,34.5954167216719597,52.9491119384765625
36.1612498592500486,34.5954167216719597,6.27723455429077148
36.1695831925500499,34.5954167216719597,3.70710539817810059
36.1779165258500441,34.5954167216719597,6.98013019561767578
36.1862498591500454,34.5954167216719597,84.4115676879882812
36.1945831924500467,34.5954167216719597,144.794219970703125
36.202916525750048,34.5954167216719597,120.440406799316406
36.2112498590500493,34.5954167216719597,14.6012554168701172
36.2195831923500435,34.5954167216719597,70.9430313110351562
36.2279165256500448,34.5954167216719597,101.918365478515625
36.2362498589500461,34.5954167216719597,61.1840705871582031
36.2445831922500474,34.5954167216719597,33.5927391052246094
36.2529165255500487,34.5954167216719597,20.3478755950927734
36.26124985885005,34.5954167216719597,33.9815483093261719
36.2695831921500442,34.5954167216719597,65.905029296875
36.2779165254500455,34.5954167216719597,65.0426559448242188
36.2862498587500468,34.5954167216719597,171.222793579101562
36.2945831920500481,34.5954167216719597,87.348419189453125
36.3029165253500494,34.5954167216719597,77.4757080078125
36.3112498586500436,34.5954167216719597,74.796966552734375
36.3195831919500449,34.5954167216719597,18.1103134155273438
36.3279165252500462,34.5954167216719597,68.9736709594726562
36.3362498585500475,34.5954167216719597,73.4427947998046875
36.3445831918500488,34.5954167216719597,21.8692951202392578
36.352916525150043,34.5954167216719597,13.7053470611572266
36.3612498584500443,34.5954167216719597,18.7009143829345703
36.3695831917500456,34.5954167216719597,15.2961196899414062
36.3779165250500469,34.5954167216719597,17.5769844055175781
36.3862498583500482,34.5954167216719597,42.2492561340332031
36.3945831916500495,34.5954167216719597,17.7784805297851562
36.4029165249500437,34.5954167216719597,6.28214025497436523
36.411249858250045,34.5954167216719597,5.96185541152954102
35.9862498599500498,34.5870833883719584,34.335235595703125
35.994583193250044,34.5870833883719584,109.852149963378906
36.0029165265500453,34.5870833883719584,98.9606552124023438
36.0112498598500466,34.5870833883719584,115.349433898925781
36.0195831931500479,34.5870833883719584,197.817840576171875
36.0279165264500492,34.5870833883719584,41.2650871276855469
36.0362498597500434,34.5870833883719584,70.5974578857421875
36.0445831930500447,34.5870833883719584,71.902679443359375
36.052916526350046,34.5870833883719584,144.113525390625
36.0612498596500473,34.5870833883719584,115.934684753417969
36.0695831929500486,34.5870833883719584,98.5445709228515625
36.0779165262500499,34.5870833883719584,150.959609985351562
36.0862498595500441,34.5870833883719584,115.576957702636719
36.0945831928500454,34.5870833883719584,262.165802001953125
36.1029165261500466,34.5870833883719584,213.563400268554688
36.1112498594500479,34.5870833883719584,177.691925048828125
36.1195831927500492,34.5870833883719584,101.953582763671875
36.1279165260500434,34.5870833883719584,41.2018890380859375
36.1362498593500447,34.5870833883719584,28.2137660980224609
36.144583192650046,34.5870833883719584,47.29437255859375
36.1529165259500473,34.5870833883719584,23.5212440490722656
36.1612498592500486,34.5870833883719584,17.1147346496582031
36.1695831925500499,34.5870833883719584,33.2586593627929688
36.1779165258500441,34.5870833883719584,104.199783325195312
36.1862498591500454,34.5870833883719584,176.056777954101562
36.1945831924500467,34.5870833883719584,235.326919555664062
36.202916525750048,34.5870833883719584,206.2142333984375
36.2112498590500493,34.5870833883719584,42.0582656860351562
36.2195831923500435,34.5870833883719584,242.003387451171875
36.2279165256500448,34.5870833883719584,305.1192626953125
36.2362498589500461,34.5870833883719584,309.352142333984375
36.2445831922500474,34.5870833883719584,195.365936279296875
36.2529165255500487,34.5870833883719584,42.2768287658691406
36.26124985885005,34.5870833883719584,65.7098236083984375
36.2695831921500442,34.5870833883719584,43.5471000671386719
36.2779165254500455,34.5870833883719584,91.7215805053710938
36.2862498587500468,34.5870833883719584,41.1493034362792969
36.2945831920500481,34.5870833883719584,74.8447494506835938
36.3029165253500494,34.5870833883719584,335.779510498046875
36.3112498586500436,34.5870833883719584,58.2928428649902344
36.3195831919500449,34.5870833883719584,15.1678619384765625
36.3279165252500462,34.5870833883719584,16.3744583129882812
36.3362498585500475,34.5870833883719584,21.8920383453369141
36.3445831918500488,34.5870833883719584,31.9688148498535156
36.352916525150043,34.5870833883719584,57.7860984802246094
36.3612498584500443,34.5870833883719584,103.69720458984375
36.3695831917500456,34.5870833883719584,100.99151611328125
36.3779165250500469,34.5870833883719584,19.1074352264404297
36.3862498583500482,34.5870833883719584,10.061406135559082
36.3945831916500495,34.5870833883719584,7.65554046630859375
36.4029165249500437,34.5870833883719584,5.65367364883422852
36.411249858250045,34.5870833883719584,9.63366222381591797
35.9862498599500498,34.5787500550719642,23.1768302917480469
35.994583193250044,34.5787500550719642,150.1470947265625
36.0029165265500453,34.5787500550719642,47.6585502624511719
36.0112498598500466,34.5787500550719642,96.3636856079101562
36.0195831931500479,34.5787500550719642,199.513473510742188
36.0279165264500492,34.5787500550719642,64.8535919189453125
36.0362498597500434,34.5787500550719642,51.2590789794921875
36.0445831930500447,34.5787500550719642,111.563011169433594
36.052916526350046,34.5787500550719642,86.7240447998046875
36.0612498596500473,34.5787500550719642,22.5384521484375
36.0695831929500486,34.5787500550719642,80.027008056640625
36.0779165262500499,34.5787500550719642,373.88916015625
36.0862498595500441,34.5787500550719642,346.1002197265625
36.0945831928500454,34.5787500550719642,226.051498413085938
36.1029165261500466,34.5787500550719642,75.9901580810546875
36.1112498594500479,34.5787500550719642,51.5417861938476562
36.1195831927500492,34.5787500550719642,36.2036170959472656
36.1279165260500434,34.5787500550719642,7.53078269958496094
36.1362498593500447,34.5787500550719642,9.92538833618164062
36.144583192650046,34.5787500550719642,51.9765090942382812
36.1529165259500473,34.5787500550719642,34.1580009460449219
36.1612498592500486,34.5787500550719642,50.9577445983886719
36.1695831925500499,34.5787500550719642,80.3080215454101562
36.1779165258500441,34.5787500550719642,155.469284057617188
36.1862498591500454,34.5787500550719642,310.762451171875
36.1945831924500467,34.5787500550719642,124.568168640136719
36.202916525750048,34.5787500550719642,31.3104705810546875
36.2112498590500493,34.5787500550719642,103.390098571777344
36.2195831923500435,34.5787500550719642,96.9608001708984375
36.2279165256500448,34.5787500550719642,89.38043212890625
36.2362498589500461,34.5787500550719642,161.426254272460938
36.2445831922500474,34.5787500550719642,307.1712646484375
36.2529165255500487,34.5787500550719642,48.8619651794433594
36.26124985885005,34.5787500550719642,143.345245361328125
36.2695831921500442,34.5787500550719642,128.530685424804688
36.2779165254500455,34.5787500550719642,223.293701171875
36.2862498587500468,34.5787500550719642,107.873031616210938
36.2945831920500481,34.5787500550719642,128.840988159179688
36.3029165253500494,34.5787500550719642,151.134201049804688
36.3112498586500436,34.5787500550719642,66.6826324462890625
36.3195831919500449,34.5787500550719642,13.9499998092651367
36.3279165252500462,34.5787500550719642,10.6491899490356445
36.3362498585500475,34.5787500550719642,9.21714115142822266
36.3445831918500488,34.5787500550719642,26.7838516235351562
36.352916525150043,34.5787500550719642,40.4175071716308594
36.3612498584500443,34.5787500550719642,43.6640090942382812
36.3695831917500456,34.5787500550719642,22.7810821533203125
36.3779165250500469,34.5787500550719642,13.0276641845703125
36.3862498583500482,34.5787500550719642,6.35184669494628906
36.3945831916500495,34.5787500550719642,7.8774409294128418
36.4029165249500437,34.5787500550719642,7.62209844589233398
35.994583193250044,34.5704167217719629,274.945648193359375
36.0029165265500453,34.5704167217719629,140.504959106445312
36.0112498598500466,34.5704167217719629,162.88214111328125
36.0195831931500479,34.5704167217719629,104.749351501464844
36.0279165264500492,34.5704167217719629,83.16845703125
36.0362498597500434,34.5704167217719629,72.8630828857421875
36.0445831930500447,34.5704167217719629,25.4708480834960938
36.052916526350046,34.5704167217719629,28.6409168243408203
36.0612498596500473,34.5704167217719629,41.0085067749023438
36.0695831929500486,34.5704167217719629,45.5545997619628906
36.0779165262500499,34.5704167217719629,171.468887329101562
36.0862498595500441,34.5704167217719629,295.156524658203125
36.0945831928500454,34.5704167217719629,135.61346435546875
36.1029165261500466,34.5704167217719629,57.8909111022949219
36.1112498594500479,34.5704167217719629,10.7868757247924805
36.1195831927500492,34.5704167217719629,3.62675619125366211
36.1279165260500434,34.5704167217719629,1.96898221969604492
36.1362498593500447,34.5704167217719629,12.0064897537231445
36.144583192650046,34.5704167217719629,32.2982254028320312
36.1529165259500473,34.5704167217719629,61.4096488952636719
36.1612498592500486,34.5704167217719629,101.707382202148438
36.1695831925500499,34.5704167217719629,50.8244400024414062
36.1779165258500441,34.5704167217719629,37.5527076721191406
36.1862498591500454,34.5704167217719629,103.547149658203125
36.1945831924500467,34.5704167217719629,50.2021217346191406
36.202916525750048,34.5704167217719629,27.6385631561279297
36.2112498590500493,34.5704167217719629,84.96856689453125
